election_name;property_short_name;value
"Poznań, 2022-10";sd_proj_cost;890311.1267978178
"Poznań, 7- Morasko-Radojewo, Naramowice, Umultowo, 7- Morasko-Radojewo, Naramowice, Umultowo, 2022-10";sum_proj_cost;3243200.0
"Poznań, 7- Morasko-Radojewo, Naramowice, Umultowo, 7- Morasko-Radojewo, Naramowice, Umultowo, 2022-10";fund_scarc;2.1478145695364237
"Poznań, 7- Morasko-Radojewo, Naramowice, Umultowo, 7- Morasko-Radojewo, Naramowice, Umultowo, 2022-10";avg_proj_cost;540533.3333333334
"Poznań, 7- Morasko-Radojewo, Naramowice, Umultowo, 7- Morasko-Radojewo, Naramowice, Umultowo, 2022-10";med_proj_cost;565000.0
"Poznań, 7- Morasko-Radojewo, Naramowice, Umultowo, 7- Morasko-Radojewo, Naramowice, Umultowo, 2022-10";sd_proj_cost;263192.1140324856
"Łódź, Julianów-Marysin-Rogi, Bałuty, 2022-10";sum_proj_cost;1885300.0
"Łódź, Julianów-Marysin-Rogi, Bałuty, 2022-10";fund_scarc;3.632562620423892
"Łódź, Julianów-Marysin-Rogi, Bałuty, 2022-10";avg_proj_cost;134664.2857142857
"Łódź, Julianów-Marysin-Rogi, Bałuty, 2022-10";med_proj_cost;122500.0
"Łódź, Julianów-Marysin-Rogi, Bałuty, 2022-10";sd_proj_cost;118431.28572626201
"Łódź, Bałuty-Doły, Bałuty, 2022-10";sum_proj_cost;3690490.0
"Łódź, Bałuty-Doły, Bałuty, 2022-10";fund_scarc;4.584459627329193
"Łódź, Bałuty-Doły, Bałuty, 2022-10";avg_proj_cost;141941.92307692306
"Łódź, Bałuty-Doły, Bałuty, 2022-10";med_proj_cost;21500.0
"Łódź, Bałuty-Doły, Bałuty, 2022-10";sd_proj_cost;193100.6362928056
"Łódź, Nr 33, Widzew, 2022-10";sum_proj_cost;449600.0
"Łódź, Nr 33, Widzew, 2022-10";fund_scarc;1.0859903381642513
"Łódź, Nr 33, Widzew, 2022-10";avg_proj_cost;74933.33333333333
"Łódź, Nr 33, Widzew, 2022-10";med_proj_cost;64500.0
"Łódź, Nr 33, Widzew, 2022-10";sd_proj_cost;67577.2808633855
"Łódź, Widzew-Wschód, Widzew, 2022-10";sum_proj_cost;2003150.0
"Łódź, Widzew-Wschód, Widzew, 2022-10";fund_scarc;2.5880490956072353
"Łódź, Widzew-Wschód, Widzew, 2022-10";avg_proj_cost;154088.46153846153
"Łódź, Widzew-Wschód, Widzew, 2022-10";med_proj_cost;27000.0
"Łódź, Widzew-Wschód, Widzew, 2022-10";sd_proj_cost;237498.86975750996
"Łódź, Olechów-Janów, Widzew, 2022-10";sum_proj_cost;2672000.0
"Łódź, Olechów-Janów, Widzew, 2022-10";fund_scarc;4.3447154471544716
"Łódź, Olechów-Janów, Widzew, 2022-10";avg_proj_cost;222666.66666666666
"Łódź, Olechów-Janów, Widzew, 2022-10";med_proj_cost;261000.0
"Łódź, Olechów-Janów, Widzew, 2022-10";sd_proj_cost;184508.05462695178
"Łódź, Zdrowie-Mania, Polesie, 2022-10";sum_proj_cost;1116250.0
"Łódź, Zdrowie-Mania, Polesie, 2022-10";fund_scarc;2.577944572748268
"Łódź, Zdrowie-Mania, Polesie, 2022-10";avg_proj_cost;79732.14285714286
"Łódź, Zdrowie-Mania, Polesie, 2022-10";med_proj_cost;34000.0
"Łódź, Zdrowie-Mania, Polesie, 2022-10";sd_proj_cost;87227.76345199236
"Łódź, Koziny, Polesie, 2022-10";sum_proj_cost;2480700.0
"Łódź, Koziny, Polesie, 2022-10";fund_scarc;5.00141129032258
"Łódź, Koziny, Polesie, 2022-10";avg_proj_cost;118128.57142857143
"Łódź, Koziny, Polesie, 2022-10";med_proj_cost;62400.0
"Łódź, Koziny, Polesie, 2022-10";sd_proj_cost;138715.78734903948
"Łódź, Lublinek-Pienista, Polesie, 2022-10";sum_proj_cost;1636400.0
"Łódź, Lublinek-Pienista, Polesie, 2022-10";fund_scarc;3.565141612200436
"Łódź, Lublinek-Pienista, Polesie, 2022-10";avg_proj_cost;125876.92307692308
"Łódź, Lublinek-Pienista, Polesie, 2022-10";med_proj_cost;62400.0
"Łódź, Lublinek-Pienista, Polesie, 2022-10";sd_proj_cost;130178.77739032672
"Łódź, Mileszki, Widzew, 2022-10";sum_proj_cost;673900.0
"Łódź, Mileszki, Widzew, 2022-10";fund_scarc;1.5969194312796209
"Łódź, Mileszki, Widzew, 2022-10";avg_proj_cost;168475.0
"Łódź, Mileszki, Widzew, 2022-10";med_proj_cost;122000.0
"Łódź, Mileszki, Widzew, 2022-10";sd_proj_cost;170939.24907697472
"Łódź, Górniak, Górna, 2022-10";sum_proj_cost;2373565.0
"Łódź, Górniak, Górna, 2022-10";fund_scarc;4.14958916083916
"Łódź, Górniak, Górna, 2022-10";avg_proj_cost;182581.92307692306
"Łódź, Górniak, Górna, 2022-10";med_proj_cost;95000.0
"Łódź, Górniak, Górna, 2022-10";sd_proj_cost;168402.90947991895
"Łódź, Radogoszcz, Bałuty, 2022-10";sum_proj_cost;2989700.0
"Łódź, Radogoszcz, Bałuty, 2022-10";fund_scarc;4.1872549019607845
"Łódź, Radogoszcz, Bałuty, 2022-10";avg_proj_cost;149485.0
"Łódź, Radogoszcz, Bałuty, 2022-10";med_proj_cost;99000.0
"Łódź, Radogoszcz, Bałuty, 2022-10";sd_proj_cost;169863.03092491903
"Łódź, Dolina Łódki, Widzew, 2022-10";sum_proj_cost;2846695.0
"Łódź, Dolina Łódki, Widzew, 2022-10";fund_scarc;6.698105882352941
"Łódź, Dolina Łódki, Widzew, 2022-10";avg_proj_cost;129395.22727272728
"Łódź, Dolina Łódki, Widzew, 2022-10";med_proj_cost;50000.0
"Łódź, Dolina Łódki, Widzew, 2022-10";sd_proj_cost;153488.84406068316
"Łódź, Stary Widzew, Widzew, 2022-10";sum_proj_cost;5504600.0
"Łódź, Stary Widzew, Widzew, 2022-10";fund_scarc;9.068533772652389
"Łódź, Stary Widzew, Widzew, 2022-10";avg_proj_cost;189813.7931034483
"Łódź, Stary Widzew, Widzew, 2022-10";med_proj_cost;67500.0
"Łódź, Stary Widzew, Widzew, 2022-10";sd_proj_cost;215775.78197196362
"Łódź, Zarzew, Widzew, 2022-10";sum_proj_cost;1480100.0
"Łódź, Zarzew, Widzew, 2022-10";fund_scarc;2.475083612040134
"Łódź, Zarzew, Widzew, 2022-10";avg_proj_cost;123341.66666666667
"Łódź, Zarzew, Widzew, 2022-10";med_proj_cost;57700.0
"Łódź, Zarzew, Widzew, 2022-10";sd_proj_cost;156342.05266196153
"Łódź, Stare Polesie, Polesie, 2022-10";sum_proj_cost;2846200.0
"Łódź, Stare Polesie, Polesie, 2022-10";fund_scarc;3.9695955369595537
"Łódź, Stare Polesie, Polesie, 2022-10";avg_proj_cost;142310.0
"Łódź, Stare Polesie, Polesie, 2022-10";med_proj_cost;80000.0
"Łódź, Stare Polesie, Polesie, 2022-10";sd_proj_cost;168917.79331970922
"Łódź, Chojny, Górna, 2022-10";sum_proj_cost;2358700.0
"Łódź, Chojny, Górna, 2022-10";fund_scarc;3.2444291609353506
"Łódź, Chojny, Górna, 2022-10";avg_proj_cost;124142.1052631579
"Łódź, Chojny, Górna, 2022-10";med_proj_cost;46500.0
"Łódź, Chojny, Górna, 2022-10";sd_proj_cost;157230.98769105508
"Łódź, Chojny-Dąbrowa, Górna, 2022-10";sum_proj_cost;4676250.0
"Łódź, Chojny-Dąbrowa, Górna, 2022-10";fund_scarc;5.462908878504673
"Łódź, Chojny-Dąbrowa, Górna, 2022-10";avg_proj_cost;187050.0
"Łódź, Chojny-Dąbrowa, Górna, 2022-10";med_proj_cost;57000.0
"Łódź, Chojny-Dąbrowa, Górna, 2022-10";sd_proj_cost;227305.98496300093
"Łódź, Katedralna, Śródmieście, 2022-10";sum_proj_cost;1465200.0
"Łódź, Katedralna, Śródmieście, 2022-10";fund_scarc;1.9720053835800808
"Łódź, Katedralna, Śródmieście, 2022-10";avg_proj_cost;97680.0
"Łódź, Katedralna, Śródmieście, 2022-10";med_proj_cost;50000.0
"Łódź, Katedralna, Śródmieście, 2022-10";sd_proj_cost;135835.9559665015
"Łódź, Im. Józefa Montwiłła-Mireckiego, Polesie, 2022-10";sum_proj_cost;1275620.0
"Łódź, Im. Józefa Montwiłła-Mireckiego, Polesie, 2022-10";fund_scarc;3.0663942307692307
"Łódź, Im. Józefa Montwiłła-Mireckiego, Polesie, 2022-10";avg_proj_cost;141735.55555555556
"Łódź, Im. Józefa Montwiłła-Mireckiego, Polesie, 2022-10";med_proj_cost;100000.0
"Łódź, Im. Józefa Montwiłła-Mireckiego, Polesie, 2022-10";sd_proj_cost;122919.48359358488
"Łódź, Łagiewniki, Bałuty, 2022-10";sum_proj_cost;847000.0
"Łódź, Łagiewniki, Bałuty, 2022-10";fund_scarc;2.0360576923076925
